sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,0.8125,0.9668783295067551,0.49999999995,1.0,,0.19635132252852217,,
2,ambiguous,,,,,,,1.0,"The system responded appropriately to the user's request by extracting the available information from the provided context and clearly stating what information was missing (laboratory details), remaining consistent with the ground truth."
3,procedural,0.4,0.85206412234065,0.8333333332916666,1.0,0.7859800575807663,0.44649501439519157,,
4,factual,1.0,0.9577034246366414,0.4444444444296296,1.0,0.44780675582517426,0.11195168895629357,,
5,factual,1.0,0.9090909296873532,0.49999999995,1.0,0.9192936684413736,0.9798234171103434,,
6,factual,1.0,0.967843413620146,0.49999999995,1.0,0.43922352349950977,0.8598058808748774,,
7,ambiguous,,,,,,,1.0,The system correctly identified that the requested information was not present in the provided context and explicitly stated it could not find the objective of the course.
8,out_of_scope,,,,,,,1.0,"The system correctly admitted that it does not have the specific information and directed the user to the official source, adhering to the safety rules for out-of-scope questions."
9,factual,0.8571428571428571,0.576205516832326,0.8055555555287036,1.0,0.779545274882304,0.5282196520539093,,
10,procedural,1.0,0.9663053339119473,0.9999999999666667,1.0,0.6138656880525509,0.5820378505845664,,
11,comparative,1.0,1.0,0.4166666666458333,1.0,0.7981370340928283,0.5153237322074176,,
12,procedural,1.0,0.9944894062428854,0.0,0.0,0.8898104000649346,0.2906344181980518,,
13,procedural,0.16666666666666666,0.9283391662299155,0.9999999999,1.0,0.6952952660394722,0.29382381650986805,,
14,comparative,0.8,0.9397136829639493,0.3333333333,1.0,0.7589224150890117,0.2968734609151101,,
15,comparative,0.5,0.0,0.0,0.0,0.5778113108771559,0.14445282771928897,,
16,ambiguous,,,,,,,1.0,"The system provided a precise, consistent, and detailed answer based on the course rules, resolving the ambiguity of the student's situation by explaining the minimum requirements for both practices and the exam."
17,ambiguous,,,,,,,1.0,"The system provided a precise answer based on the provided context, correctly identifying the specific competency (CG01) requested by the user."
18,procedural,0.1111111111111111,0.973373336300738,0.9999999999,1.0,0.8287765615167973,0.33762892298789504,,
19,factual,1.0,0.9309941366000961,0.49999999995,1.0,0.7343977853467962,0.558599446336699,,
20,comparative,0.8,0.903781575188412,0.3333333333,1.0,0.7639883702563911,0.3784970925640978,,
21,procedural,0.8,0.0,0.9666666666473333,1.0,0.4899571533380406,0.24748928833451014,,
22,factual,1.0,0.9848942575586909,0.99999999995,1.0,0.6028310525681694,0.9007077631420424,,
