sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,0.75,0.7505903307444051,0.49999999995,1.0,,0.1854611910127763,,
2,ambiguous,,,,,,,1.0,"The system provided a specific, structured response that directly answers the user's question based on the available course data, resolving the ambiguity by providing the general weekly structure of the activities."
3,procedural,1.0,0.0,0.8333333332916666,1.0,0.7566748539202145,0.8320258563371964,,
4,factual,1.0,0.9794096120691199,0.4444444444296296,1.0,0.42682994234740546,0.10670748558685136,,
5,factual,1.0,0.7470109836939139,0.49999999995,1.0,0.7646382858056218,0.9411595714514054,,
6,factual,1.0,0.6658485269368064,0.49999999995,1.0,0.5632725942994834,0.8908181485748708,,
7,ambiguous,,,,,,,1.0,"The system correctly and safely admitted that the requested information was not available in the provided context, avoiding hallucinations."
8,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the specific information in the provided context.
9,factual,1.0,0.6591663181570808,0.8055555555287036,1.0,0.8957392121380439,0.6525062316059396,,
10,procedural,1.0,0.9977711557517233,0.9999999999666667,1.0,0.589378377800922,0.4200718671775032,,
11,comparative,1.0,0.9049397486091908,0.4166666666458333,1.0,0.8141276420307335,0.8701985771743501,,
12,procedural,0.9333333333333333,0.9944894062428854,0.0,0.0,0.8923742580529932,0.2980935645132483,,
13,procedural,1.0,0.0,0.9999999999,1.0,0.6560891005911109,0.16402227514777773,,
14,comparative,0.9,0.8323905243833699,0.3333333333,1.0,0.7181992717081289,0.37954981792703224,,
15,comparative,1.0,0.0,0.0,0.0,0.6206135876699955,0.15515339691749888,,
16,ambiguous,,,,,,,1.0,"The system provided a specific, coherent answer to the user's question regarding course regulations, resolving the ambiguity by providing the exact procedure for the described scenario."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific competencies (CG01 and CE17) requested, resolving the ambiguity by extracting the relevant academic requirements from the source material."
18,procedural,0.125,0.9870431440916345,0.9999999999,1.0,0.8459575792256984,0.4257751090921389,,
19,factual,1.0,0.6284970220263238,0.49999999995,1.0,0.893795741909626,0.5984489354774065,,
20,comparative,0.7777777777777778,0.9236610270970628,0.3333333333,1.0,0.737953101129329,0.5594882752823322,,
21,procedural,1.0,0.0,0.9666666666473333,1.0,0.5229508918984516,0.630737722974613,,
22,factual,1.0,0.9999999999999999,0.99999999995,1.0,0.4548116015927868,0.8637029003981966,,
23,factual,1.0,0.6239485208679904,0.3333333333,1.0,0.821802857479524,0.5268792857984523,,
24,factual,0.6,0.9913417481980497,0.8099999999838,1.0,0.6212834790128081,0.40532086975320203,,
25,procedural,1.0,0.6986664457604882,0.99999999995,1.0,0.8345466421685043,0.958636660542126,,
26,comparative,0.625,0.835076620208747,0.0,0.5,0.8142449737973116,0.4762885161766006,,
27,factual,1.0,0.8621777355453597,0.9999999999,1.0,0.5501194675081409,0.8875298668770353,,
28,factual,1.0,0.6062394116187794,0.9999999999833333,1.0,0.901704196094287,0.9754260490235718,,
29,comparative,0.4166666666666667,0.7764444741499027,0.0,0.0,0.8448818847927291,0.7112204711981822,,
30,factual,1.0,0.9134431697099896,0.9999999999,1.0,0.3899165925635181,0.8474791481408795,,
31,comparative,1.0,0.5678473807975896,0.9999999999666667,1.0,0.6557711503499098,0.3514427875874775,,
32,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the requested information within the provided context.
33,factual,1.0,0.9221574553052897,0.9999999999,1.0,0.8529768556778261,0.9632442139194566,,
34,factual,1.0,0.796710187604479,0.999999999975,1.0,0.4549849836886143,0.8637462459221535,,
35,factual,1.0,0.697280269009913,0.99999999995,1.0,0.7971878860307964,0.9492969715076991,,
36,factual,1.0,0.6708796024273201,0.999999999975,1.0,0.38537616380861406,0.8463440409521535,,
37,factual,1.0,0.795434639149896,0.81666666664625,1.0,0.4333382830607624,0.7083345707651907,,
38,procedural,1.0,0.8167055062500772,0.99999999995,1.0,0.7605684877426802,0.4901421219356701,,
39,factual,1.0,1.0000000000000007,0.8333333332916666,1.0,0.671018504135982,0.1677546260339955,,
