sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,1.0,0.718630415686322,0.49999999995,1.0,,0.18759758072346622,,
2,ambiguous,,,,,,,1.0,"The system provided a specific, structured answer that directly addresses the user's request for the activity schedule, maintaining consistency and relevance."
3,procedural,0.75,0.0,0.8333333332916666,1.0,0.6973667196359322,0.7368416799089831,,
4,factual,1.0,0.601706614832123,0.4444444444296296,1.0,0.6064889270543694,0.15162223176359235,,
5,factual,1.0,0.7470109836939139,0.49999999995,1.0,0.7646382858056218,0.9411595714514054,,
6,factual,1.0,0.6658485269368064,0.49999999995,1.0,0.5776264595414768,0.8944066148853692,,
7,ambiguous,,,,,,,1.0,The system correctly identified that the requested information was not present in the provided context and explicitly stated it could not find the answer.
8,out_of_scope,,,,,,,1.0,The system correctly admitted that it does not have the specific information and directed the user to official sources.
9,factual,1.0,0.7084034511622249,0.8055555555287036,1.0,0.8491936964011504,0.9622984241002877,,
10,procedural,0.8888888888888888,0.7906494831093681,0.9999999999666667,1.0,0.6297535925095921,0.5035922442812442,,
11,comparative,1.0,0.8108851920796737,0.4166666666458333,1.0,0.8720051316092512,0.7180012829023128,,
12,procedural,1.0,0.709157623787965,0.0,0.0,0.7212740268147388,0.2592658751247373,,
13,procedural,0.75,0.0,0.9999999999,1.0,0.5850160572014437,0.14625401430036092,,
14,comparative,1.0,0.6554832524874318,0.3333333333,1.0,0.8715505239525,0.517887630988125,,
15,comparative,1.0,0.0,0.0,0.0,0.570980270105613,0.14274506752640326,,
16,ambiguous,,,,,,,1.0,"The system provided a clear, direct, and consistent answer to the user's question based on the course rules, resolving the ambiguity of the scenario by explaining the mandatory requirements for passing."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific academic context requested, correctly identifying the required competency (CG01) without rambling or introducing unrelated information."
18,procedural,0.4,0.0,0.9999999999,1.0,0.7067400784398435,0.6266850196099608,,
19,factual,1.0,0.6650388410731031,0.49999999995,1.0,0.887339175891966,0.5968347939729914,,
20,comparative,1.0,0.44002009921779567,0.3333333333,1.0,0.6095745648972386,0.15239364122430965,,
21,procedural,0.6666666666666666,0.0,0.9666666666473333,1.0,0.6675248829531157,0.5418812207382789,,
22,factual,1.0,0.8254644188773587,0.99999999995,1.0,0.5909744763860207,0.8977436190965051,,
23,factual,1.0,0.6867902844866852,0.3333333333,1.0,0.7963022629587501,0.4990755657396876,,
24,factual,1.0,0.7318357714592784,0.8099999999838,1.0,0.7747429207828629,0.6936857301957156,,
25,procedural,1.0,0.635300825117453,0.99999999995,1.0,0.8008980151582936,0.8002245037895734,,
26,comparative,0.75,0.0,0.0,0.5,0.7682949316288161,0.19207373290720403,,
27,factual,1.0,0.8580143970818805,0.9999999999,1.0,0.5963775445045422,0.8990943861261356,,
28,factual,1.0,0.6322258693537225,0.9999999999833333,1.0,0.8688226970789532,0.9672056742697384,,
29,comparative,0.75,0.0,0.0,0.0,0.637411870516254,0.1593529676290635,,
30,factual,1.0,0.787657099911007,0.9999999999,1.0,0.2998381166690074,0.07495952916725185,,
31,comparative,1.0,0.9589630003705083,0.9999999999666667,1.0,0.8093404471785857,0.41662082608036066,,
32,out_of_scope,,,,,,,1.0,"The system correctly admitted that it does not have the information, which is the required behavior for out-of-scope questions."
33,factual,1.0,0.6214592169319164,0.9999999999,1.0,0.7895902604255538,0.6064884741972976,,
34,factual,1.0,0.6986915474317646,0.999999999975,1.0,0.5280113914792434,0.8820028478698109,,
35,factual,1.0,0.5232167185927081,0.99999999995,1.0,0.8650967463761905,0.9662741865940476,,
36,factual,1.0,0.6708796024273201,0.999999999975,1.0,0.380117562388141,0.8450293905970352,,
37,factual,1.0,0.7124619947143765,0.81666666664625,1.0,0.4607843157268247,0.8651960789317061,,
38,procedural,1.0,0.8367948217667092,0.99999999995,1.0,0.775445128583086,0.8367184250029143,,
39,factual,1.0,0.6572259959015285,0.8333333332916666,1.0,0.5587504529821897,0.13968761324554743,,
40,factual,1.0,0.5716109389089225,0.49999999995,1.0,0.5158083626001089,0.6289520906500272,,
41,factual,1.0,0.6102868307667151,0.9999999999,1.0,0.5981712160222565,0.14954280400556413,,
42,factual,1.0,0.9393812985770018,0.9999999999,1.0,0.9379264181118259,0.9844816045279565,,
43,comparative,0.9230769230769231,0.7028783972003474,0.524999999986875,1.0,0.9235940594758332,0.8830724279124366,,
44,comparative,1.0,0.7729707901322239,0.9999999999,1.0,0.6973240684096786,0.507664350435753,,
45,ambiguous,,,,,,,1.0,"The system provided a precise and factual answer based on the specific course and subject requested, resolving the ambiguity by providing the exact competencies associated with the subject."
46,procedural,1.0,0.7122859652146482,0.47777777776185176,1.0,0.7037463658439362,0.37330501251361564,,
47,out_of_scope,,,,,,,1.0,"The system correctly admitted that it does not have the information available to answer the question, adhering to the safety rules for out-of-scope queries."
