sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,1.0,0.6989310671649059,0.49999999995,1.0,,0.19341939525774554,,
2,ambiguous,,,,,,,1.0,"The system provided a specific and structured schedule of activities that directly answers the user's question based on the available course data, resolving the ambiguity by providing the factual content of the syllabus."
3,procedural,0.6666666666666666,0.0,0.8333333332916666,1.0,0.6696199681666737,0.8102621348988113,,
4,factual,1.0,0.23116442760593692,0.4444444444296296,1.0,0.2460368392074075,0.06150920980185187,,
5,factual,1.0,0.5924917744078507,0.49999999995,1.0,0.4770186303988745,0.8692546575997186,,
6,factual,1.0,0.29607948407176643,0.49999999995,1.0,0.7782455824054939,0.9445613956013734,,
7,ambiguous,,,,,,,1.0,"The system correctly and concisely stated that the requested information was not found in the provided context, avoiding hallucinations or external data."
8,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the necessary information to answer the question.
9,factual,0.8,0.6985713583739296,0.8055555555287036,1.0,0.9312054478100129,0.6613727905239318,,
10,procedural,1.0,0.42974017550494503,0.9999999999666667,1.0,0.6022916224477912,0.4839062389452812,,
11,comparative,1.0,0.6417498249554002,0.4166666666458333,1.0,0.8569725057049875,0.7668747053736152,,
12,procedural,1.0,0.7933828510418257,0.0,0.0,0.8140890258226526,0.20352225645566316,,
13,procedural,0.25,0.6516076053790173,0.9999999999,1.0,0.7363805359863713,0.45682240672386554,,
14,comparative,0.8,0.9216610191000578,0.3333333333,1.0,0.7567742947788945,0.37669357369472356,,
15,comparative,1.0,0.0,0.0,0.0,0.5753666907100147,0.14384167267750367,,
16,ambiguous,,,,,,,1.0,"The system provided a precise, consistent, and detailed answer based on the course's evaluation rules, correctly addressing the user's specific scenario without rambling or contradicting the logic of the grading system."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific course competencies (CG01) requested, resolving the ambiguity by providing the exact technical requirement from the curriculum."
18,procedural,0.125,0.8331149296195193,0.9999999999,1.0,0.7306939354298625,0.18267348385746562,,
19,factual,1.0,0.6171317415491836,0.49999999995,1.0,0.9047279645205979,0.7261819911301495,,
