sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,procedural,0.7777777777777778,0.9414082072158183,0.524999999986875,1.0,0.6482013324889978,0.16205033312224945,,
2,ambiguous,,,,,,,1.0,The system correctly handled the ambiguity by providing all possible scenarios (continuous evaluation vs. final exam only vs. extraordinary call) based on the available data.
3,factual,1.0,0.9446781910574321,0.9999999999666667,1.0,0.8195632739356767,0.9548908184839192,,
4,comparative,0.7142857142857143,0.7287983737062026,0.9999999999,0.5,0.940040323096587,0.6100100807741468,,
5,comparative,1.0,0.0,0.0,0.0,0.8491580648975012,0.2122895162243753,,
6,procedural,1.0,0.900522838216185,0.9999999999,0.0,0.6340937307489212,0.2185234326872303,,
7,ambiguous,,,,,,,1.0,"The system provided a direct and specific answer to the user's question, resolving the ambiguity by providing the exact percentage required."
8,factual,1.0,0.8096458305833988,0.9266666666481332,1.0,0.626928886174734,0.6067322215436834,,
9,factual,1.0,0.9849840966698458,0.49999999995,1.0,0.9696788049638272,0.9347273935486491,,
10,factual,1.0,0.8068874288164857,0.49999999995,1.0,0.8652397448054303,0.9663099362013576,,
11,factual,1.0,0.6968207985013439,0.9999999999,1.0,0.9999999999999998,1.0,,
12,comparative,1.0,0.7696304136217726,0.249999999975,1.0,0.7807508714081324,0.7576877178520329,,
13,comparative,0.8,0.9321540603887534,0.9999999999,1.0,0.7943222986278842,0.47130784738424375,,
14,ambiguous,,,,,,,1.0,"The system provided a precise and structured answer that directly addresses the user's specific request regarding the descriptive data of the course guide, maintaining consistency with the expected factual output for this type of query."
15,factual,1.0,0.8422218296153628,0.9999999999,1.0,0.6718548110059351,0.9179637027514838,,
16,procedural,1.0,0.0,0.9999999999,0.0,0.7717752940694248,0.1929438235173562,,
17,comparative,1.0,0.9010910870136324,0.9999999999,1.0,0.8821004782609432,0.8205251195652359,,
18,out_of_scope,,,,,,,1.0,"The system correctly and clearly admitted that it does not have the information based on the provided context, adhering to the safety rules for out-of-scope questions."
19,ambiguous,,,,,,,1.0,"The system provided a specific answer based on the available context, resolving the ambiguity by citing the specific week and duration found in the data."
20,factual,0.0,0.7111384172942898,0.9999999999,1.0,0.4025551031588301,0.10063877578970752,,
21,factual,1.0,0.9140015431482412,0.9999999999,1.0,0.8063466565352928,0.9515866641338232,,
22,factual,1.0,0.40610329079004526,0.9999999999833333,1.0,0.9473329623820239,0.736833240595506,,
23,factual,1.0,0.23966446878227674,0.9999999999833333,1.0,0.9308589336623846,0.9827147334155961,,
24,ambiguous,,,,,,,1.0,"The system correctly identified that the requested information was not present in the provided context and admitted it, avoiding hallucinations."
25,factual,1.0,0.9349820336569014,0.999999999975,1.0,0.5970652699060457,0.8992663174765114,,
26,procedural,1.0,0.9111649838786248,0.9999999999,1.0,0.944146304254946,0.9860365760637365,,
27,procedural,1.0,0.9935058005339172,0.91666666664375,0.5,0.6120737930500642,0.15301844826251604,,
28,factual,1.0,0.8871619071043187,0.9999999999,1.0,0.7181914258502915,0.6795478564625729,,
29,procedural,1.0,0.9492019663043575,0.9999999999,1.0,0.8464690599942732,0.9616172649985684,,
30,factual,1.0,0.2240201975214562,0.9999999999,1.0,0.49374066967401353,0.7662923102756461,,
31,factual,1.0,1.0000000000000002,0.99999999998,1.0,0.4225302254798378,0.8556325563699595,,
