sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,1.0,0.6294799985490527,0.9999999999,1.0,,0.197609933409669,,
2,ambiguous,,,,,,,1.0,"The system provided a specific and structured response that directly answers the user's question based on the available data, resolving the ambiguity by providing the detailed schedule of activities."
3,procedural,1.0,0.0,0.4166666666458333,1.0,0.8829327772896549,0.8635903371795566,,
4,factual,1.0,0.0,0.3333333333,1.0,0.5431954833447576,0.1357988708361894,,
5,factual,1.0,0.9191985808235029,0.3333333333,1.0,0.9647249407608731,0.9911812351902183,,
6,factual,1.0,0.6461064552008827,0.249999999975,1.0,0.5512140202242881,0.637803505056072,,
7,ambiguous,,,,,,,1.0,"The system correctly and concisely stated that the requested information was not present in the provided documents, avoiding hallucinations."
8,out_of_scope,,,,,,,1.0,The system correctly admitted that it does not have the specific information and directed the user to the appropriate source.
9,factual,1.0,0.7248131739205569,0.4499999999775,1.0,0.9915731291453993,0.9978932822863498,,
10,procedural,1.0,0.5771683529349293,0.555555555537037,1.0,0.7913331030394334,0.6069241848507674,,
11,comparative,1.0,0.5646279116697231,0.99999999995,1.0,0.8520105614461975,0.5344312117901208,,
12,procedural,1.0,0.9999999999999997,0.3333333333,1.0,0.9153727154563076,0.7505823092988595,,
13,procedural,0.0,0.8069242212391722,0.3333333333,1.0,0.7746563816796859,0.4936640954199215,,
14,comparative,1.0,0.531928389919474,0.16666666665,1.0,0.7387865417307028,0.1846966354326757,,
15,comparative,1.0,0.0,0.0,0.0,0.6413365711764408,0.1603341427941102,,
16,ambiguous,,,,,,,1.0,"The system provided a clear, direct answer based on the course rules, resolving the ambiguity of the student's situation by explaining the specific requirements for passing the subject."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific course competencies requested, resolving the ambiguity by identifying the exact code (CG01) and description required."
18,procedural,0.8333333333333334,0.0,0.3333333333,1.0,0.6871848152326983,0.17179620380817456,,
19,factual,1.0,0.6938428574181588,0.16666666665,1.0,0.9952889301617787,0.9988222325404447,,
20,comparative,1.0,0.7405052673653293,0.49999999995,1.0,0.8241709876490333,0.35604274691225835,,
21,procedural,1.0,0.0,0.91666666664375,1.0,0.5639938479800093,0.8909984619950023,,
22,factual,1.0,0.30435101034971274,0.99999999995,1.0,0.4780616653543087,0.8695154163385772,,
23,factual,1.0,0.602225283413549,0.249999999975,1.0,0.8531579396489071,0.5594433310660729,,
24,factual,0.75,0.612235620426645,0.7099999999858001,1.0,0.5985435816653688,0.7924930382734849,,
25,procedural,1.0,0.9583213802295069,0.699999999965,1.0,0.6761610248401788,0.7690402562100448,,
26,comparative,0.75,0.0,0.0,0.5,0.8217106485137948,0.2054276621284487,,
27,factual,1.0,0.5053684087960737,0.9999999999,1.0,1.0,1.0,,
28,factual,1.0,0.6437194380564509,0.7222222221981481,1.0,0.8689294436429238,0.967232360910731,,
29,comparative,0.8888888888888888,0.9999999999999997,0.0,0.0,0.4630812401795177,0.2657703100448794,,
30,factual,1.0,0.7964705812534932,0.249999999975,1.0,0.5806681555944493,0.8951670388986124,,
31,comparative,1.0,0.5001456849124831,0.99999999995,0.0,0.6592405584832375,0.46481013962080936,,
32,out_of_scope,,,,,,,1.0,The system correctly admitted that it does not have the information and stated that it was not provided in the context.
33,factual,1.0,0.8748775135290049,0.19999999998,1.0,0.865426261028473,0.9663565652571182,,
34,factual,1.0,0.9250776932705719,0.8333333333055556,1.0,0.42210041476217225,0.855525103690543,,
35,factual,1.0,0.4171790581896069,0.9999999999,1.0,0.9421636720432003,0.8355409180108002,,
36,factual,1.0,0.5165728869459687,0.7499999999625,1.0,0.3550409196593155,0.8387602299148289,,
37,factual,1.0,0.5587598151579122,0.99999999995,1.0,0.4409485515250904,0.8602371378812725,,
38,procedural,1.0,0.9597973435071262,0.16666666665,1.0,0.7530423534334787,0.5632605883583697,,
39,factual,1.0,0.4523940394026816,0.5833333333041666,1.0,0.3471259269203201,0.08678148173008003,,
40,factual,1.0,0.33856978211936856,0.16666666665,1.0,0.694834858562503,0.6737087146406258,,
41,factual,0.6666666666666666,0.0,0.4166666666458333,1.0,0.5121398919019846,0.4280349729754962,,
