sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,0.8571428571428571,0.8002604310939451,0.49999999995,1.0,0.7109185851957299,0.17772964629893248,,
2,ambiguous,,,,,,,1.0,"The system provided a detailed and structured response based on the available data, correctly identifying the specific course and academic year, and explicitly noting that the schedule is a draft, which appropriately handles the potential ambiguity of the source data."
3,procedural,1.0,0.0,0.7499999999625,1.0,0.7839728283107321,0.5174217785062545,,
4,factual,1.0,0.29273360251659886,0.4444444444296296,1.0,0.28671035104006576,0.07167758776001644,,
5,factual,1.0,0.7465570314993011,0.49999999995,1.0,0.7352574615829551,0.9338143653957388,,
6,factual,1.0,0.8178749543772703,0.49999999995,1.0,0.5166472637961541,0.8791618159490385,,
7,ambiguous,,,,,,,1.0,"The system correctly and concisely stated that the requested information was not available in the provided context, avoiding hallucinations."
8,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the specific information within the provided context.
9,factual,0.6666666666666666,0.6778580694453565,0.8055555555287036,1.0,0.8362970813112021,0.8090742703278007,,
10,procedural,1.0,0.521999468865192,0.9999999999666667,1.0,0.7054484515880848,0.6379005744354826,,
11,comparative,0.8571428571428571,0.6546510371805601,0.4166666666458333,1.0,0.7485911653056143,0.5029372650106141,,
12,procedural,0.9444444444444444,0.9754135222376698,0.0,0.0,0.8381352995960223,0.2747512162033534,,
13,procedural,0.5,0.618140264114315,0.9999999999,1.0,0.8247876007775905,0.6677353617328591,,
14,comparative,0.7058823529411765,0.8280237138945253,0.3333333333,1.0,0.7140947393784076,0.4512509575718746,,
15,comparative,1.0,0.0,0.0,0.0,0.5996520527932827,0.14991301319832068,,
16,ambiguous,,,,,,,1.0,"The system provided a clear, direct answer based on the course rules, resolving the ambiguity of the student's situation by explaining the necessary conditions for passing the subject."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific course competencies (CG01) requested, resolving the ambiguity by providing the exact technical requirement from the curriculum."
18,procedural,0.4666666666666667,0.7288690172023752,0.9999999999,1.0,0.788401979536379,0.46982776761136746,,
19,factual,1.0,0.6939278094556517,0.49999999995,1.0,0.9952207205400149,0.9988051801350037,,
20,comparative,1.0,0.6355034091654107,0.3333333333,1.0,0.7624687018326253,0.34061717545815634,,
21,procedural,1.0,0.0,0.9666666666473333,1.0,0.6824468858248721,0.17061172145621803,,
22,factual,1.0,0.5450646736277743,0.99999999995,1.0,0.7281585402179174,0.6820396350544793,,
23,factual,1.0,0.6619743727692736,0.3333333333,1.0,0.5769484877564135,0.2442371219391034,,
24,factual,0.9333333333333333,0.4663733757632171,0.8099999999838,1.0,0.4746314800512247,0.36865787001280614,,
25,procedural,1.0,0.959504335330958,0.99999999995,1.0,0.643049714070028,0.7607624285175071,,
26,comparative,1.0,0.0,0.0,0.5,0.9178340271331066,0.56279184011661,,
27,factual,1.0,0.5097747489059694,0.9999999999,1.0,0.9568911432997398,0.989222785824935,,
28,factual,1.0,0.6255172265646979,0.9999999999833333,1.0,0.884647234363479,0.9711618085908698,,
29,comparative,0.36363636363636365,0.8207719650228044,0.0,0.0,0.7614098375761924,0.5117810308226195,,
30,factual,0.5,0.796368227428983,0.9999999999,1.0,0.2861978225667714,0.07154945564169285,,
31,comparative,0.9444444444444444,0.5744415247460377,0.9999999999666667,1.0,0.6534436222349544,0.3679063601041932,,
32,out_of_scope,,,,,,,1.0,"The system correctly admitted that the information was not available in the provided context, adhering to the safety rules for out-of-scope questions."
33,factual,1.0,0.40390406587699706,0.9999999999,1.0,0.7908573299971928,0.7271260972051805,,
34,factual,1.0,0.7960762609040607,0.999999999975,1.0,0.5072611808774301,0.8768152952193575,,
35,factual,0.8,0.4139817316440942,0.99999999995,1.0,0.8150463558943758,0.7662615889735939,,
36,factual,1.0,0.5313957114613528,0.999999999975,1.0,0.5063208721995369,0.8765802180498843,,
37,factual,1.0,0.8541429360017389,0.81666666664625,1.0,0.48334832493454816,0.870837081233637,,
38,procedural,0.8,0.9425829514609648,0.99999999995,1.0,0.7112731684590787,0.4278182921147697,,
39,factual,1.0,0.5807797051709954,0.8333333332916666,1.0,0.4290079751725581,0.10725199379313953,,
40,factual,1.0,0.5159495038624122,0.9999999999,1.0,0.5190073033639898,0.6297518258409974,,
41,factual,0.5,0.6955080211456447,0.9999999999,1.0,0.5749308733735833,0.5187327183433958,,
42,factual,1.0,0.9389944160197091,0.9999999999,1.0,0.9599947072032939,0.9899986768008235,,
43,comparative,0.7272727272727273,0.7145216170146034,0.524999999986875,1.0,0.8655180298982128,0.7997128408078866,,
44,comparative,0.9090909090909091,0.5330460612398663,0.9999999999,1.0,0.7214639830080745,0.7097777604579009,,
45,ambiguous,,,,,,,1.0,"The system provided a precise, structured, and factual response to the user's question, correctly identifying the specific competencies and learning outcomes associated with the course and degree mentioned."
46,procedural,0.9090909090909091,0.8395295866690806,0.47777777776185176,1.0,0.6299663969433301,0.3510399863326067,,
47,out_of_scope,,,,,,,1.0,"The system correctly admitted that the information was not available in the provided context, adhering to the safety rules for out-of-scope questions."
48,comparative,1.0,0.6177228089069501,0.9999999999,1.0,0.7260941353916455,0.598190200514578,,
49,comparative,1.0,0.0,0.49999999995,0.0,0.7704467575823666,0.328975325759228,,
50,procedural,1.0,0.0,0.7499999999625,0.5,0.8048787393215933,0.20121968483039832,,
51,comparative,0.9166666666666666,0.5913873385264367,0.9999999999,1.0,0.7979212424851183,0.7521118895686479,,
52,procedural,1.0,0.5579524673377123,0.7499999999625,1.0,0.7408060733335581,0.5602015183333895,,
53,factual,1.0,0.8609293034440578,0.3333333333,1.0,0.5970510830164746,0.36354848503983295,,
54,factual,1.0,0.6849153716228015,0.8541666666453125,1.0,0.7879688961191672,0.9469922240297918,,
55,comparative,0.3333333333333333,0.6016661721968196,0.9999999999,1.0,0.8918254548322152,0.5979563637080538,,
56,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the specific information requested within the provided context.
57,procedural,1.0,0.7228764740718701,0.249999999975,1.0,0.6416528845530194,0.5889846497096834,,
58,factual,1.0,0.9365865576193501,0.9999999999,1.0,0.712366097832314,0.1780915244580785,,
59,ambiguous,,,,,,,1.0,"The system correctly identified that the information was not available in the provided context and admitted its inability to answer, avoiding hallucinations or the use of external data."
60,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that it does not have the information in the provided context.
61,procedural,0.7333333333333333,0.9234820558848185,0.9999999999666667,1.0,0.6829615541849463,0.3472109767815307,,
62,procedural,1.0,0.8428780377849368,0.999999999975,1.0,0.8040246738527319,0.701006168463183,,
63,comparative,0.8333333333333334,0.7088188971001728,0.9666666666473333,1.0,0.7821021757982746,0.5288588772829019,,
64,procedural,1.0,0.0,0.0,0.0,0.4799593604231587,0.11998984010578967,,
65,factual,1.0,0.517503711511134,0.9999999999,1.0,0.7880221327482542,0.8398626760442063,,
66,factual,1.0,0.9029291000837785,0.9999999999,1.0,0.6762846019653608,0.9190711504913402,,
67,comparative,0.75,0.6023222071325026,0.9999999999833333,1.0,0.8509203865353581,0.8555872394909823,,
68,factual,1.0,0.8072918301273947,0.8333333332916666,1.0,0.57987147687073,0.8949678692176826,,
