sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,1.0,0.9113565098433932,0.49999999995,1.0,0.8204411437762706,0.20511028594406766,,
2,ambiguous,,,,,,,1.0,"The system provided a specific, structured answer based on the provided context (the document's section 6.1) and correctly addressed the user's request without introducing hallucinations or unrelated information."
3,procedural,1.0,0.0,0.7499999999625,1.0,0.8812557127143434,0.22031392817858586,,
4,factual,0.0,0.0,0.4444444444296296,1.0,0.5346763091890253,0.13366907729725633,,
5,factual,1.0,0.9625696960064015,0.49999999995,1.0,0.9466998515795753,0.9866749628948939,,
6,factual,1.0,0.9907905483243099,0.49999999995,1.0,0.40409304040825894,0.8510232601020647,,
7,ambiguous,,,,,,,1.0,"The system correctly and safely admitted that the requested information was not available in the provided context, avoiding hallucinations."
8,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that the requested information was not available in the provided context.
9,factual,1.0,0.8277718841093931,0.8055555555287036,1.0,0.7398739055788942,0.9349684763947236,,
10,procedural,0.9,0.9978154079708211,0.9999999999666667,1.0,0.6151444841666119,0.528786121041653,,
11,comparative,1.0,0.9592857559615493,0.4166666666458333,1.0,0.8858346641785528,0.9714586660446383,,
12,procedural,1.0,0.9947279352962825,0.0,0.0,0.89678142537892,0.32419535634473,,
13,procedural,0.5,0.0,0.9999999999,1.0,0.4754273038868272,0.1188568259717068,,
14,comparative,0.8571428571428571,0.7131107226394722,0.3333333333,1.0,0.8699869968200435,0.4674967492050109,,
15,comparative,1.0,0.0,0.0,0.0,0.2144607809176683,0.05361519522941707,,
16,ambiguous,,,,,,,1.0,"The system correctly interpreted the query and provided a response consistent with the provided context, clearly stating the requirements for passing the course (passing both practices and the exam)."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific course requirements mentioned in the question, resolving the ambiguity by identifying the exact competency code (CG01) associated with the requested skills."
18,procedural,1.0,0.0,0.9999999999,1.0,0.1515895788402073,0.037897394710051824,,
19,factual,1.0,0.6939278094556517,0.49999999995,1.0,0.9952207205400149,0.9988051801350037,,
20,comparative,0.5,0.7313741236487376,0.3333333333,1.0,0.8199213682662709,0.20498034206656773,,
21,procedural,0.8,0.0,0.9666666666473333,1.0,0.4905062659853328,0.3369122807820475,,
22,factual,1.0,0.7923962124956739,0.99999999995,1.0,0.6826271813180111,0.9206567953295028,,
23,factual,1.0,0.9935680962095472,0.3333333333,1.0,0.8030217832979512,0.42575544582448777,,
24,factual,0.5,1.0,0.8099999999838,1.0,0.7017488566628813,0.5504372141657203,,
25,procedural,1.0,0.8900685624164671,0.99999999995,1.0,0.7188663370119057,0.6797165842529764,,
26,comparative,0.5,0.9113543873509856,0.0,0.5,0.9045298222362721,0.49885972828634073,,
27,factual,1.0,0.9999999999999997,0.9999999999,1.0,0.594098659814783,0.8985246649536958,,
