sample_id,question_type,faithfulness,answer_relevancy,context_precision,context_recall,answer_similarity,answer_correctness,safe_behavior,judge_reasoning
1,comparative,0.9230769230769231,0.9712242587055201,0.49999999995,1.0,,0.18142109920774604,,
2,ambiguous,,,,,,,1.0,"The system provided a specific schedule of activities based on the available data, responding directly to the user's request without introducing hallucinations or unrelated information."
3,procedural,1.0,0.0,0.7499999999625,1.0,0.6339860474182439,0.15849651185456098,,
4,factual,1.0,0.29991008961745896,0.4444444444296296,1.0,0.31380679453587534,0.07845169863396884,,
5,factual,1.0,0.5931326796943245,0.49999999995,1.0,0.612161589839316,0.903040397459829,,
6,factual,1.0,0.2958471349748033,0.49999999995,1.0,0.7793231534099629,0.9448307883524907,,
7,ambiguous,,,,,,,1.0,"The system correctly and safely admitted that the requested information was not available in the provided context, avoiding hallucinations."
8,out_of_scope,,,,,,,1.0,The system correctly and clearly admitted that the requested information was not available in the provided context.
9,factual,1.0,0.7170674861578292,0.8055555555287036,1.0,0.9644940550963754,0.9911235137740939,,
10,procedural,0.7142857142857143,0.8263546409140181,0.9999999999666667,1.0,0.6051116174451987,0.4240051770885724,,
11,comparative,0.8333333333333334,0.5928480690742591,0.4166666666458333,1.0,0.9249482371377007,0.8312370592844253,,
12,procedural,1.0,0.977398248831537,0.0,0.0,0.8623183600676891,0.3093295900169223,,
13,procedural,1.0,0.2587984790106546,0.9999999999,1.0,0.5857550567000986,0.14643876417502466,,
14,comparative,0.7142857142857143,0.5637437875710489,0.3333333333,1.0,0.8595898632868538,0.5148974658217135,,
15,comparative,1.0,0.0,0.0,0.0,0.6182122489367359,0.15455306223418397,,
16,ambiguous,,,,,,,1.0,"The system provided a precise, structured answer based on the course rules, correctly addressing the specific scenario posed by the user without rambling or contradicting the logic of the grading system."
17,ambiguous,,,,,,,1.0,"The system provided a precise and direct answer based on the specific course competencies requested, resolving the ambiguity by identifying the exact code (CG01) and description associated with the user's query."
18,procedural,0.0,0.7789220166403835,0.9999999999,1.0,0.8133935848009595,0.6533483962002398,,
19,factual,1.0,0.6939278094556517,0.49999999995,1.0,0.9767127955041954,0.9941781988760489,,
20,comparative,1.0,0.6272866898260535,0.3333333333,1.0,0.8000781915980478,0.9500195478995119,,
21,procedural,1.0,0.0,0.9666666666473333,1.0,0.33127353032951534,0.08281838258237884,,
22,factual,1.0,0.315198437795707,0.99999999995,1.0,0.5543175858545625,0.8885793964636406,,
23,factual,1.0,0.7636654799076138,0.3333333333,1.0,0.7933613617864691,0.43518244570977516,,
24,factual,1.0,0.3533180470728731,0.8099999999838,1.0,0.7205848907609054,0.9301462226902264,,
25,procedural,1.0,0.4362312268735488,0.99999999995,1.0,0.7094816272386923,0.6773704068096731,,
26,comparative,0.6666666666666666,0.8613893163160883,0.0,0.5,0.8980178706257623,0.5057544676564406,,
27,factual,1.0,0.5097747489059694,0.9999999999,1.0,0.6259254284131884,0.9064813571032971,,
28,factual,1.0,0.6255172265646979,0.9999999999833333,1.0,0.7947680769301735,0.9486920192325434,,
29,comparative,0.5714285714285714,0.6996818889587554,0.0,0.0,0.733797847220446,0.5167827951384449,,
30,factual,1.0,0.2322286398125678,0.9999999999,1.0,0.47286727096778847,0.11821681774194712,,
31,comparative,0.8571428571428571,0.548628971278207,0.9999999999666667,1.0,0.6247326015074546,0.4561831503768637,,
32,out_of_scope,,,,,,,1.0,"The system correctly admitted that the information was not available in the provided context, adhering to the safety rules for out-of-scope questions."
33,factual,1.0,0.5977364094974652,0.9999999999,1.0,0.8808898591365775,0.9702224647841444,,
34,factual,1.0,0.43882718987362396,0.999999999975,1.0,0.8106725248552178,0.9526681312138044,,
35,factual,1.0,0.770394669948545,0.99999999995,1.0,0.731786487047007,0.9329466217617517,,
36,factual,1.0,0.6720611260546755,0.999999999975,1.0,0.40400011730791896,0.8510000293269797,,
37,factual,1.0,0.6646426230184147,0.81666666664625,1.0,0.4701175498450534,0.5461008160326919,,
38,procedural,1.0,0.6809695749195924,0.99999999995,1.0,0.909097214602965,0.7272743036507412,,
39,factual,1.0,0.8994196236998512,0.8333333332916666,1.0,0.7013685886867056,0.1753421471716764,,
40,factual,1.0,0.424072891297444,0.9999999999,1.0,0.738699383571896,0.684674845892974,,
41,factual,0.0,0.7182359038162905,0.9999999999,1.0,0.6576256725928251,0.16440641814820628,,
42,factual,1.0,0.7006129333345731,0.9999999999,1.0,0.7397826822858119,0.934945670571453,,
43,comparative,1.0,0.8151227404390676,0.524999999986875,1.0,0.8920744778540625,0.8658757623206584,,
44,comparative,0.6,0.585197736837293,0.9999999999,1.0,0.7517869776027537,0.7334012898552338,,
45,ambiguous,,,,,,,1.0,"The system provided a precise answer based on the provided context, correctly identifying the specific competencies for the requested course and degree without introducing hallucinations or unrelated information."
46,procedural,0.8,0.6350838884874311,0.47777777776185176,1.0,0.8056091159326557,0.30140227898316396,,
47,out_of_scope,,,,,,,1.0,"The system correctly admitted that the information was not available in the provided context, adhering to the safety rules for out-of-scope questions."
48,comparative,0.875,0.8547084230685266,0.9999999999,1.0,0.8605906101316455,0.64371908110434,,
49,comparative,0.5,0.7758678742150266,0.49999999995,0.0,0.7288749159183346,0.48221872897958373,,
50,procedural,1.0,0.0,0.7499999999625,0.5,0.2249909901019862,0.05624774752549655,,
51,comparative,1.0,0.7228812036944982,0.9999999999,1.0,0.8562325967654617,0.8140581491913655,,
52,procedural,0.875,0.5233129511311233,0.7499999999625,1.0,0.7406361623231834,0.41592827135002663,,
53,factual,1.0,0.9103641436657582,0.3333333333,1.0,0.6191037113297213,0.4047759278324303,,
